external_product_id,source_listing_ref,domain,market,title,canonical_url,pdp_url,identity_exists,source_tier,live_read_enabled,identity_status,review_required,identity_confidence,sellable_item_group_id,product_line_id,seed_updated_at,identity_updated_at,seed_has_active_evidence,identity_payload_has_active_evidence,seed_expects_active_ingredients,identity_expects_active_ingredients,seed_updated_after_identity,identity_payload_stale,canonical_selection_gap,pdp_shaping_gap,audit_scope_mismatch,sig_mixed_active_expectation,canonical_content_ref,selected_commerce_ref,sync_candidate,changed,gained_active_evidence,gained_ingredients,gained_how_to,gained_details,gained_content_images,contract_changed,field_quality_changed,blocker_reason
ext_e3006e422e1f1a2092b5513e,external_seed:ext_e3006e422e1f1a2092b5513e,olehenriksen.com,US,Big + Plump Peach Collection Bundle,https://olehenriksen.com/products/big-juicy-peach-collection-bundle,https://agent.pivota.cc/products/sig_432896bad0c8b5ad285b5b21,true,brand,true,approved,false,0.92,sig_432896bad0c8b5ad285b5b21,pl_7d5b7fbb330d4ec5838d7eb9,2026-05-14T14:52:37.319Z,2026-04-12T14:31:28.102Z,false,false,false,false,true,true,true,false,false,true,external_seed:ext_fc8169ca5d14312c187498d7,external_seed:ext_e3006e422e1f1a2092b5513e,true,true,false,false,true,false,true,true,true,
ext_0b0480947c4257b036c48d02,external_seed:ext_0b0480947c4257b036c48d02,olehenriksen.com,US,The Glow Cycle Bundle Full-Size Daily Routine,https://olehenriksen.com/products/glow-cycle-bundle-full-size-daily-routine,https://agent.pivota.cc/products/sig_eed60c7bea182899d20799f5,true,brand,true,approved,false,0.92,sig_eed60c7bea182899d20799f5,pl_9dcd04b1190459b14261f628,2026-05-14T14:52:37.319Z,2026-04-12T14:31:28.102Z,true,false,true,false,true,true,true,true,true,false,external_seed:ext_0b0480947c4257b036c48d02,external_seed:ext_0b0480947c4257b036c48d02,true,true,true,false,true,false,false,true,true,
ext_bf290abedc8c5bd49e080100,external_seed:ext_bf290abedc8c5bd49e080100,olehenriksen.com,US,Glow2OH Dark Spot Toner Duo,https://olehenriksen.com/products/glow2oh-dark-spot-toner-duo,https://agent.pivota.cc/products/sig_02b6a9d5079d90715a19db48,true,brand,true,approved,false,0.98,sig_02b6a9d5079d90715a19db48,pl_8b2fa2a14ff7ef05e8cb5a93,2026-05-14T14:52:37.319Z,2026-04-12T14:31:28.102Z,true,false,true,true,true,true,true,true,true,false,external_seed:ext_bf290abedc8c5bd49e080100,external_seed:ext_bf290abedc8c5bd49e080100,true,true,true,false,true,false,false,true,true,
ext_599e54c521c4a42c0dbad8d4,external_seed:ext_599e54c521c4a42c0dbad8d4,olehenriksen.com,US,Barrier Bright  Morning Trio,https://olehenriksen.com/products/barrier-bright-morning-trio,https://agent.pivota.cc/products/sig_f6d7a40cf0d6e1f4938ff7b4,true,brand,true,approved,false,0.98,sig_f6d7a40cf0d6e1f4938ff7b4,pl_31ef89995c7bc082999d723d,2026-05-14T14:52:37.319Z,2026-04-12T14:31:28.102Z,true,false,true,true,true,true,true,true,true,false,external_seed:ext_599e54c521c4a42c0dbad8d4,external_seed:ext_599e54c521c4a42c0dbad8d4,true,true,true,false,true,false,false,true,true,
ext_5e536ca3758e4c3549cf518f,external_seed:ext_5e536ca3758e4c3549cf518f,olehenriksen.com,US,Banana Bright+ Bundle Instant Glow Moisturizer & Eye Crème,https://olehenriksen.com/products/banana_bright_bundle,https://agent.pivota.cc/products/sig_fc8c25eff27900b1fb3c170b,true,brand,true,approved,false,0.92,sig_fc8c25eff27900b1fb3c170b,pl_5516e2bd3d783f231d47430d,2026-05-14T14:52:37.319Z,2026-04-12T14:31:28.102Z,true,false,true,true,true,true,true,true,true,false,external_seed:ext_5e536ca3758e4c3549cf518f,external_seed:ext_5e536ca3758e4c3549cf518f,true,true,true,false,true,false,true,true,true,
ext_95cfbc51e01dd74b82df6e39,external_seed:ext_95cfbc51e01dd74b82df6e39,olehenriksen.com,US,Balance+ Bundle,https://olehenriksen.com/products/balance-bundle,https://agent.pivota.cc/products/sig_b11963e7f146349421f3e025,true,brand,true,approved,false,0.92,sig_b11963e7f146349421f3e025,pl_f134fc7a581d39bdaeed89bf,2026-05-14T14:52:37.319Z,2026-04-12T14:31:28.102Z,true,false,true,false,true,true,true,true,true,false,external_seed:ext_95cfbc51e01dd74b82df6e39,external_seed:ext_95cfbc51e01dd74b82df6e39,true,true,true,true,true,true,true,true,true,
ext_3221a074fcd0a5b3d9a32f2d,external_seed:ext_3221a074fcd0a5b3d9a32f2d,olehenriksen.com,US,Peach Glaze Glow Mist,https://olehenriksen.com/products/peach-glaze-glow-mist,https://agent.pivota.cc/products/sig_20487d5b07261ec3bfb2cc66,true,brand,true,approved,false,0.98,sig_20487d5b07261ec3bfb2cc66,pl_c26053cd3d06ef33c8363916,2026-05-14T14:52:37.319Z,2026-05-16T17:49:37.834Z,true,false,true,false,false,true,true,true,false,false,external_seed:ext_3221a074fcd0a5b3d9a32f2d,external_seed:ext_3221a074fcd0a5b3d9a32f2d,true,true,true,false,false,false,false,false,false,
ext_aea0be48bb20adf3ea960742,external_seed:ext_aea0be48bb20adf3ea960742,olehenriksen.com,US,Strawberry Skincare Set Smoothing Scrub + Pout Preserve Glimmer Duo,https://olehenriksen.com/products/strawberry-skincare-set-smoothing-scrub-pout-preserve-glimmer-duo,https://agent.pivota.cc/products/sig_cd2972fa7ada36478559e750,true,brand,true,approved,false,0.98,sig_cd2972fa7ada36478559e750,pl_16585e360fc500fd8a28f386,2026-05-14T14:52:37.319Z,2026-04-12T14:31:28.102Z,true,false,true,true,true,true,true,true,true,false,external_seed:ext_aea0be48bb20adf3ea960742,external_seed:ext_aea0be48bb20adf3ea960742,true,true,true,false,true,false,false,true,true,
ext_dd3377dea472f26648364a07,external_seed:ext_dd3377dea472f26648364a07,olehenriksen.com,US,Big + Plump Peach Collection Bundle,https://olehenriksen.com/products/big-juicy-peach-collection-bundle,https://agent.pivota.cc/products/sig_432896bad0c8b5ad285b5b21,true,brand,true,approved,false,0.92,sig_432896bad0c8b5ad285b5b21,pl_7d5b7fbb330d4ec5838d7eb9,2026-05-14T14:52:37.319Z,2026-04-12T14:31:28.102Z,true,false,true,false,true,true,true,true,true,true,external_seed:ext_fc8169ca5d14312c187498d7,external_seed:ext_dd3377dea472f26648364a07,true,true,true,false,true,false,true,true,true,
ext_99fa171e954291717eaee641,external_seed:ext_99fa171e954291717eaee641,olehenriksen.com,US,Renew + Strengthen Nighttime Skincare Routine,https://olehenriksen.com/products/renew-strengthen-nighttime-skincare-routine,https://agent.pivota.cc/products/sig_87603722f7f71efe42911ebd,true,brand,true,approved,false,0.92,sig_87603722f7f71efe42911ebd,pl_d36858a0d201678b95869e0c,2026-05-14T14:52:37.319Z,2026-04-12T14:31:28.102Z,false,false,true,true,true,true,false,false,true,false,external_seed:ext_99fa171e954291717eaee641,external_seed:ext_99fa171e954291717eaee641,true,true,false,false,true,false,true,true,true,
ext_0fc6190f5695d261fa3e1883,external_seed:ext_0fc6190f5695d261fa3e1883,olehenriksen.com,US,Party Of 4 Pout Preserve Lip Set,https://olehenriksen.com/products/party-of-4-pout-preserve-lip-set-1,https://agent.pivota.cc/products/sig_85a08cb434b9709447b00c57,true,brand,true,approved,false,0.92,sig_85a08cb434b9709447b00c57,pl_fe1f99166b0b182f6413d882,2026-05-14T14:52:37.319Z,2026-04-12T14:31:28.102Z,true,false,true,false,true,true,true,true,true,false,external_seed:ext_0fc6190f5695d261fa3e1883,external_seed:ext_0fc6190f5695d261fa3e1883,true,true,true,false,true,false,true,true,true,
ext_df461e9f2856b689eb1914a8,external_seed:ext_df461e9f2856b689eb1914a8,olehenriksen.com,US,Pout Preserve Sugar Melt Lip Scrub,https://olehenriksen.com/products/pout-preserve-sugar-melt-lip-scrub,https://agent.pivota.cc/products/sig_28a7af30de8846969663a045,true,brand,true,approved,false,0.92,sig_28a7af30de8846969663a045,pl_68bfbf3eeaec315d461d4c9f,2026-05-14T14:52:37.319Z,2026-04-12T14:31:28.102Z,true,false,true,true,true,true,true,true,false,false,external_seed:ext_df461e9f2856b689eb1914a8,external_seed:ext_df461e9f2856b689eb1914a8,true,true,true,false,false,false,true,true,true,
ext_5ee1a11f6b1f780816beb545,external_seed:ext_5ee1a11f6b1f780816beb545,olehenriksen.com,US,Pout Preserve Petites Mini Lip Trio,https://olehenriksen.com/products/pout-preserve-petites-mini-lip-trio,https://agent.pivota.cc/products/sig_ba3f19a30b8d9629dd1b2c1b,true,brand,true,approved,false,0.98,sig_ba3f19a30b8d9629dd1b2c1b,pl_9e0c7eb1d39b61da320bc7ce,2026-05-14T14:52:37.319Z,2026-04-12T14:31:28.102Z,false,false,false,false,true,true,false,false,false,false,external_seed:ext_5ee1a11f6b1f780816beb545,external_seed:ext_5ee1a11f6b1f780816beb545,true,true,false,false,true,false,false,true,true,
ext_15dc879fbef3a9aa6d5dbd99,external_seed:ext_15dc879fbef3a9aa6d5dbd99,olehenriksen.com,US,Truth Serum Duo,https://olehenriksen.com/products/truth-serum-duo,https://agent.pivota.cc/products/sig_f02cf4b19da7692052273afc,true,brand,true,approved,false,0.98,sig_f02cf4b19da7692052273afc,pl_48b30a57bf997c257324e05f,2026-05-14T14:52:37.319Z,2026-04-12T14:31:28.102Z,true,false,true,true,true,true,true,true,true,false,external_seed:ext_15dc879fbef3a9aa6d5dbd99,external_seed:ext_15dc879fbef3a9aa6d5dbd99,true,true,true,false,true,false,false,true,true,
ext_21e34c1f5546dafb539b0724,external_seed:ext_21e34c1f5546dafb539b0724,olehenriksen.com,US,Daily D-Clog Pore-Clearing Cleanser,https://olehenriksen.com/products/daily-d-clog-pore-clearing-cleanser,https://agent.pivota.cc/products/sig_1b6db527ccc453fec21344f4,true,brand,true,approved,false,0.98,sig_1b6db527ccc453fec21344f4,pl_3a28d40d59652b2ed7eadb5d,2026-05-14T14:52:37.319Z,2026-05-16T17:59:44.391Z,true,true,true,true,false,false,false,false,false,false,external_seed:ext_21e34c1f5546dafb539b0724,external_seed:ext_21e34c1f5546dafb539b0724,false,true,false,false,false,false,false,false,false,
ext_252dc09e43cca906ab852701,external_seed:ext_252dc09e43cca906ab852701,olehenriksen.com,US,Renew + Rescue Moisturizer Set,https://olehenriksen.com/products/renew-rescue-bundle,https://agent.pivota.cc/products/sig_8c32e3cced1a5f581e3808a9,true,brand,true,approved,false,0.92,sig_8c32e3cced1a5f581e3808a9,pl_0689a3cf381f9a195ddba58e,2026-05-14T14:52:37.319Z,2026-04-12T14:31:28.102Z,false,false,true,true,true,true,false,false,true,false,external_seed:ext_252dc09e43cca906ab852701,external_seed:ext_252dc09e43cca906ab852701,true,true,false,false,true,false,false,true,true,
ext_0910c5ee09219dc2a59ccb1d,external_seed:ext_0910c5ee09219dc2a59ccb1d,olehenriksen.com,US,Lemonade Smoothing Scrub,https://olehenriksen.com/products/lemonade-smoothing-scrub,https://agent.pivota.cc/products/sig_d2080945d690048e2750e642,true,brand,true,approved,false,0.86,sig_d2080945d690048e2750e642,pl_76e20783c6ef46d3950ee9bd,2026-05-14T14:52:37.319Z,2026-05-16T17:49:38.085Z,false,false,true,true,false,false,false,false,false,false,external_seed:ext_0910c5ee09219dc2a59ccb1d,external_seed:ext_0910c5ee09219dc2a59ccb1d,false,true,false,false,false,false,false,false,false,
ext_5676831fca6caee579fa9095,external_seed:ext_5676831fca6caee579fa9095,olehenriksen.com,US,The Hangover Hack,https://olehenriksen.com/products/hangover-hack,https://agent.pivota.cc/products/sig_c7aebe604173b5a6561968d3,true,brand,true,approved,false,0.92,sig_c7aebe604173b5a6561968d3,pl_26fc5649cc1ca9681f48e87f,2026-05-14T14:52:37.319Z,2026-04-12T14:31:28.102Z,true,true,true,true,true,true,false,false,false,false,external_seed:ext_5676831fca6caee579fa9095,external_seed:ext_5676831fca6caee579fa9095,true,true,false,false,false,false,false,true,true,
ext_50024e49227406f6c14b1f95,external_seed:ext_50024e49227406f6c14b1f95,olehenriksen.com,US,Banana Bright Illuminating Eye Duo,https://olehenriksen.com/products/banana-bright-illuminating-eye-duo,https://agent.pivota.cc/products/sig_8d1fb994855dea398dc07f66,true,brand,true,approved,false,0.98,sig_8d1fb994855dea398dc07f66,pl_9cad176352cd91714a95c035,2026-05-14T14:52:37.319Z,2026-04-12T14:31:28.102Z,true,false,true,false,true,true,true,true,true,false,external_seed:ext_50024e49227406f6c14b1f95,external_seed:ext_50024e49227406f6c14b1f95,true,true,true,false,true,false,false,true,true,
ext_23e6b8bf75be48cc5adfe517,external_seed:ext_23e6b8bf75be48cc5adfe517,olehenriksen.com,US,The Glow Cycle,https://olehenriksen.com/products/glow-icons-set,https://agent.pivota.cc/products/sig_5a1cacfd43b468a100b35eef,true,brand,true,approved,false,0.92,sig_5a1cacfd43b468a100b35eef,pl_901ef5c9e830cd120221688e,2026-05-14T14:52:37.319Z,2026-04-12T14:31:28.102Z,true,false,true,false,true,true,true,true,true,false,external_seed:ext_23e6b8bf75be48cc5adfe517,external_seed:ext_23e6b8bf75be48cc5adfe517,true,true,true,false,true,false,false,true,true,
ext_75ae815b6acb82c8e3d8f4f3,external_seed:ext_75ae815b6acb82c8e3d8f4f3,olehenriksen.com,US,Violet Ice Cold Plunge Pore Mask,https://olehenriksen.com/products/violet-ice-cold-plunge-pore-mask,https://agent.pivota.cc/products/sig_036963cb091b4e631427d42d,true,brand,true,approved,false,0.98,sig_036963cb091b4e631427d42d,pl_29709508a20b6936e1c95b43,2026-05-14T14:52:37.319Z,2026-05-16T18:22:09.779Z,true,true,true,true,false,false,false,false,false,false,external_seed:ext_75ae815b6acb82c8e3d8f4f3,external_seed:ext_75ae815b6acb82c8e3d8f4f3,false,true,false,false,false,false,false,false,false,
ext_62a2014411830d70f71baac3,external_seed:ext_62a2014411830d70f71baac3,olehenriksen.com,US,Banana Bright 15% Vitamin C Dark Spot Serum,https://olehenriksen.com/products/banana-bright-vitamin-c-serum,https://agent.pivota.cc/products/sig_d0025f46b17807a8b55f5224,true,brand,true,approved,false,0.98,sig_d0025f46b17807a8b55f5224,pl_df36aece0272dee66cf928b3,2026-05-14T14:52:37.319Z,2026-05-16T17:49:38.347Z,true,true,true,true,false,false,false,false,false,false,external_seed:ext_62a2014411830d70f71baac3,external_seed:ext_62a2014411830d70f71baac3,false,true,false,false,false,false,false,false,false,
ext_47fe725499e880c01ccfc134,external_seed:ext_47fe725499e880c01ccfc134,olehenriksen.com,US,Banana Bright Face Primer,https://olehenriksen.com/products/banana-bright-face-primer,https://agent.pivota.cc/products/sig_a490ed5bdf736d26b6c69cb2,true,brand,true,approved,false,0.98,sig_a490ed5bdf736d26b6c69cb2,pl_4a381adc60a7511e737f9ac1,2026-05-14T14:52:37.319Z,2026-04-12T14:31:28.102Z,true,false,true,false,true,true,true,true,false,false,external_seed:ext_47fe725499e880c01ccfc134,external_seed:ext_47fe725499e880c01ccfc134,true,true,true,false,true,false,false,true,true,
ext_44818b3adcaf24cd4d43f05f,external_seed:ext_44818b3adcaf24cd4d43f05f,olehenriksen.com,US,Smooth + Sweet Pout Preserve Peptide Lip Duo,https://olehenriksen.com/products/smooth-sweet-pout-preserve-peptide-lip-duo,https://agent.pivota.cc/products/sig_932b4e54faf4da70771f6438,true,brand,true,approved,false,0.98,sig_932b4e54faf4da70771f6438,pl_101a72193cca4f1eab54119d,2026-05-14T14:52:37.319Z,2026-04-12T14:31:28.102Z,true,false,true,true,true,true,true,true,true,false,external_seed:ext_44818b3adcaf24cd4d43f05f,external_seed:ext_44818b3adcaf24cd4d43f05f,true,true,true,false,true,false,false,true,true,
ext_d2542d7b31829d2caadc58bb,external_seed:ext_d2542d7b31829d2caadc58bb,olehenriksen.com,US,Balance+ Bundle-Canada,https://olehenriksen.com/products/balance-bundle-can,https://agent.pivota.cc/products/sig_718575bd065e3a0f4b7a08c3,true,brand,true,approved,false,0.92,sig_718575bd065e3a0f4b7a08c3,pl_d5918913ef27fd1634cf8901,2026-05-14T14:52:37.319Z,2026-04-12T14:31:28.102Z,true,false,true,false,true,true,true,true,true,false,external_seed:ext_d2542d7b31829d2caadc58bb,external_seed:ext_d2542d7b31829d2caadc58bb,true,true,true,true,true,false,false,true,true,
ext_123d26f91740b0e100715451,external_seed:ext_123d26f91740b0e100715451,olehenriksen.com,US,Pout Preserve Peptide Lip Treatment Glimmers,https://olehenriksen.com/products/glimmer-pout-preserve-peptide-lip-treatment,https://agent.pivota.cc/products/sig_934be7b33d4ab774c669b294,true,brand,true,approved,false,0.86,sig_934be7b33d4ab774c669b294,pl_a96df4560903806638820e43,2026-05-14T14:52:37.319Z,2026-05-16T17:49:38.626Z,true,true,true,true,false,false,false,false,false,false,external_seed:ext_123d26f91740b0e100715451,external_seed:ext_123d26f91740b0e100715451,false,true,false,false,false,false,false,false,false,
ext_301201d04c48df948c0eacdc,external_seed:ext_301201d04c48df948c0eacdc,olehenriksen.com,US,Barrier Booster Orange Ferment Vitamin C Essence,https://olehenriksen.com/products/barrier-booster-orange-ferment-vitamin-c-essence,https://agent.pivota.cc/products/sig_e1d3cf060d0c37ec75787eef,true,brand,true,approved,false,0.98,sig_e1d3cf060d0c37ec75787eef,pl_89878ee25b70ce74f8695310,2026-05-14T14:52:37.319Z,2026-05-16T17:49:39.045Z,true,true,true,true,false,false,false,false,false,false,external_seed:ext_301201d04c48df948c0eacdc,external_seed:ext_301201d04c48df948c0eacdc,false,true,false,false,false,false,false,false,false,
ext_c218b847ffdf17168d3bb2d8,external_seed:ext_c218b847ffdf17168d3bb2d8,olehenriksen.com,US,Clinical Quick Fix Mini Vitamin C + Peptide Duo,https://olehenriksen.com/products/clinical-quick-fix,https://agent.pivota.cc/products/sig_01267c6c431e2c8de59fa8d6,true,brand,true,approved,false,0.98,sig_01267c6c431e2c8de59fa8d6,pl_f13abc8919ac3839530da6c5,2026-05-14T14:52:37.319Z,2026-04-12T14:31:28.102Z,true,false,true,true,true,true,true,true,true,false,external_seed:ext_c218b847ffdf17168d3bb2d8,external_seed:ext_c218b847ffdf17168d3bb2d8,true,true,true,false,true,false,false,true,true,
ext_a8f18bb1963155e5ce08466e,external_seed:ext_a8f18bb1963155e5ce08466e,olehenriksen.com,US,Banana Bright Mineral Sunscreen SPF 30,https://olehenriksen.com/products/banana-bright-mineral-sunscreen-spf-30,https://agent.pivota.cc/products/sig_4321506a385cb88586374f14,true,brand,true,approved,false,0.98,sig_4321506a385cb88586374f14,pl_dafa488af4fd5a247a2affab,2026-05-14T14:52:37.319Z,2026-05-16T17:59:45.436Z,true,true,true,true,false,false,false,false,false,false,external_seed:ext_a8f18bb1963155e5ce08466e,external_seed:ext_a8f18bb1963155e5ce08466e,false,true,false,false,false,false,false,false,false,
ext_4e4902ad12294f63294bebb0,external_seed:ext_4e4902ad12294f63294bebb0,olehenriksen.com,US,Touch Nourishing Body Lotion,https://olehenriksen.com/products/nourishing-body-lotion,https://agent.pivota.cc/products/sig_f258d00e487ce69c6366fea1,true,brand,false,review_required,true,0.8,sig_f258d00e487ce69c6366fea1,pl_84f40b2865991ff3180fd4cb,2026-05-14T14:52:37.319Z,2026-04-12T14:31:05.505Z,true,true,true,true,true,true,false,false,false,false,external_seed:ext_4e4902ad12294f63294bebb0,external_seed:ext_4e4902ad12294f63294bebb0,true,true,false,false,true,false,false,true,true,
ext_3fe128d1441a94c26364da2b,external_seed:ext_3fe128d1441a94c26364da2b,olehenriksen.com,US,Pout Preserve Peptide Lip Treatment,https://olehenriksen.com/products/pout-preserve-peptide-lip-treatment,https://agent.pivota.cc/products/sig_37b0256e9641fbae7e91420c,true,brand,true,approved,false,0.86,sig_37b0256e9641fbae7e91420c,pl_1c31aabf4d12ebde5ff0bd6f,2026-05-14T14:52:37.319Z,2026-04-12T14:31:28.102Z,true,false,true,true,true,true,true,true,false,false,external_seed:ext_3fe128d1441a94c26364da2b,external_seed:ext_3fe128d1441a94c26364da2b,true,true,true,false,true,false,true,true,true,
ext_26606a47bf430f9b16d15735,external_seed:ext_26606a47bf430f9b16d15735,olehenriksen.com,US,BeamCream Smoothing Body Moisturizer,https://olehenriksen.com/products/beamcream-smoothing-body-moisturizer,https://agent.pivota.cc/products/sig_e8be05caf7a95dbb956cc9dd,true,brand,true,approved,false,0.98,sig_e8be05caf7a95dbb956cc9dd,pl_bc7d473b3c57a20c4210a039,2026-05-14T14:52:37.319Z,2026-05-16T18:22:10.470Z,true,true,true,true,false,false,false,false,false,false,external_seed:ext_26606a47bf430f9b16d15735,external_seed:ext_26606a47bf430f9b16d15735,false,true,false,false,false,false,false,false,false,
ext_eb411fef3e19381e8614af86,external_seed:ext_eb411fef3e19381e8614af86,olehenriksen.com,US,Party Of 5 Pout Preserve Lip Set,https://olehenriksen.com/products/party-of-5-pout-preserve-lip-set,https://agent.pivota.cc/products/sig_d30f300dffa362f87b2f522c,true,brand,true,approved,false,0.92,sig_d30f300dffa362f87b2f522c,pl_6892498019f7c6c13e019de5,2026-05-14T14:52:37.319Z,2026-04-12T14:31:28.102Z,true,false,true,false,true,true,true,true,true,false,external_seed:ext_eb411fef3e19381e8614af86,external_seed:ext_eb411fef3e19381e8614af86,true,true,true,false,true,false,false,true,true,
